,comment,likes,comment_published_at,video_title,video_published_at,video_url,month-year,lang,comment_sentiment
8490,"5:30 We own both a '24 M3LR and a '20 RAV4 Cruiser AWD. This year, our combined premiums for both stayed the same. The Tesla went down by the same amount that the RAV4 went up. Funnily enough, it is now $400 more expensive to insure the Toyota than the Tesla. And your point here is my leading hypothesis. While it technically isn't impossible to pinch, it's much harder, and probably not worth the effort. It can also be tracked, remotely limited, and locked out with a PIN before driving, plus you can get the recordings all from your phone remotely if needed.",0,2025-05-06 02:57:32-04:00,NEW Tesla Model Y detailed review (inc 0-100 & braking),2025-04-24 05:33:00-04:00,https://www.youtube.com/watch?v=kW0mUrqFknQ,May-2025,en,-0.11417461931705475
7757,"🖐🤣 The only car designed after an orthopedic shoe! 🖐🖐🔥 Tesla sales dropped over 70% and Comrade Musk continues to destroy the U.S. and his own company.  Tesla can’t give their junk away. If you own one, they’re very dangerous targets as well. 🔥🔥🔥🔥👎🏻",2,2025-05-18 09:09:19-04:00,NEW Tesla Model Y REVIEW! – we drive this updated electric SUV | What Car?,2025-03-15 04:00:44-04:00,https://www.youtube.com/watch?v=oiKYco-DLTM,May-2025,en,-0.8518265951424837
6656,Loves the adjustable back seats 👌,1,2025-05-15 18:28:11-04:00,New Tesla Model Y: What have they done?,2025-01-24 01:04:00-05:00,https://www.youtube.com/watch?v=pgvEnDkNUfg,May-2025,en,0.9666384947486222
4008,"This guy just gets off at 0-60.
What a crap reviewer",0,2025-05-29 11:16:25-04:00,NEW Tesla Model 3 Performance: 0-60mph & REVIEW,2024-07-08 06:10:50-04:00,https://www.youtube.com/watch?v=mmjN3Z4HcEI,May-2025,en,-0.9143581599928439
5999,3:02 😂😂😂😂😂,0,2025-05-06 08:56:16-04:00,Tesla SUV v Ferrari v McLaren: DRAG RACE,2024-11-30 04:04:56-05:00,https://www.youtube.com/watch?v=JuoxGVMSj9Y,May-2025,unkown,-0.03260299563407898
9063,"Fact one pure shit vehicle, costs more and leaves bigger carbon footprint than big truck. Pure bs",1,2025-05-23 18:18:39-04:00,101 Facts About TESLA,2025-05-01 06:10:29-04:00,https://www.youtube.com/watch?v=ZvFcA4_9nkw,May-2025,en,-0.9036226058378816
8694,Αμαξαρες τεσλα.εχω το χαιλαντ 2024ντουαλ μοτορ..πωπωπωαεροπλανα❤,0,2025-05-24 02:14:07-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,el,0.4524933397769928
8702,Made in China,0,2025-05-23 15:00:06-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,0.1714400351047516
8211,Yea but why???,2,2025-05-03 23:45:18-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.22035308554768562
8816,I stayed to the end I would like some more videos on the cybertruck,0,2025-05-24 02:06:55-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,en,0.3794427178800106
8813,X and s is to small for the price your paying.,0,2025-05-24 03:10:33-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,en,-0.3777059018611908
8855,The need to change battery,0,2025-05-23 16:52:51-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,en,-0.19151218235492706
8186,"Ah, it's so nice to see this in my city",0,2025-05-07 02:33:06-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,0.9848896730691195
8156,can you build minivan? we need it!,2,2025-05-18 15:58:33-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,0.4669130928814411
8482,"What crap is this? 
Just wait until Steven Mark Ryan finds this video, haha! He eviscerated CarWow on the similarly biased review of the Model Y vs BYD Pigeon. Then they did a stealth edit of their video. 
Paging @solvingthemoneyproblem",0,2025-05-12 19:38:39-04:00,NEW Tesla Model Y detailed review (inc 0-100 & braking),2025-04-24 05:33:00-04:00,https://www.youtube.com/watch?v=kW0mUrqFknQ,May-2025,en,-0.8943787915632129
9070,😂😂😂😂 You guys DONT EVER !!!!! Stop making  videos!!! Made my week!!,0,2025-05-16 14:51:44-04:00,101 Facts About TESLA,2025-05-01 06:10:29-04:00,https://www.youtube.com/watch?v=ZvFcA4_9nkw,May-2025,af,0.4531847834587097
6643,But will I get cancer from the electromagnetic field and radiation emitted by the car ?,0,2025-05-26 12:50:28-04:00,New Tesla Model Y: What have they done?,2025-01-24 01:04:00-05:00,https://www.youtube.com/watch?v=pgvEnDkNUfg,May-2025,en,-0.606302491389215
8705,"At 1min13s, on top of the image I can see some kind of metal tubes that deform and absorb the energy of the collision. Are these a standard product in the market? How are they called? I am interested as a emergency stop for industrial equipment (high energy impact single use).

Thanks to anyone that can help.

https://youtu.be/og-jlzUoF1o?si=wz8lC4a_gX4iaa8Y&t=73",0,2025-05-23 10:22:03-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,0.16863025724887848
8149,What a joke!,0,2025-05-25 12:04:43-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,fi,-0.892643216997385
6642,"Absolutely just beautiful! The test driving experience was awesome, thanks ❤",1,2025-05-27 07:48:28-04:00,New Tesla Model Y: What have they done?,2025-01-24 01:04:00-05:00,https://www.youtube.com/watch?v=pgvEnDkNUfg,May-2025,en,0.9854575588833541
8208,8 years after announcment - brutal. I wonder whats the total number of semis has been delivered? 20?,0,2025-05-04 04:59:57-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.7189342752099037
7767,superb thorough review. Thank you. Getting mine this Saturday.,3,2025-05-04 22:15:05-04:00,NEW Tesla Model Y REVIEW! – we drive this updated electric SUV | What Car?,2025-03-15 04:00:44-04:00,https://www.youtube.com/watch?v=oiKYco-DLTM,May-2025,en,0.972059398656711
8169,can you hear the TSLA going up?,0,2025-05-12 22:48:38-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,0.01596107706427574
8714,"...''amazing'' buut for sure is too late now, the image is so bad 'coz of this un-sure guy, of course when manage to sell a car with starting price of over 50 000 dollars of course will get the five...high five !",0,2025-05-23 04:35:43-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,-0.8492156583815813
7592,Ordered yesterday! Cant wait to drive this beauty.,2,2025-05-15 00:45:19-04:00,The New Model Y In 60 Seconds | Tesla,2025-03-08 12:16:36-05:00,https://www.youtube.com/watch?v=iPJDW5EaIzE,May-2025,en,0.980366894742474
8175,🗨️🔥,0,2025-05-11 03:46:37-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,unkown,0.3482218235731125
8767,Crash test speed needs to be increased and more severe crashes need to be done by euroncap iihs is doing a much better job at this,14,2025-05-21 15:46:35-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,-0.4292241185903549
8722,Amazing the 4 way crash prevention was awesome. I figured Tesla would create aeb in those events,27,2025-05-23 00:08:05-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,0.9595827339217067
8690,Only sales are down 90% in Canada ! Whats the point of surviving a crash to wake up in Trump-Musk hell,2,2025-05-24 08:06:06-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,-0.893005957826972
7597,The new Model Y is a lot more sophisticated when all the features are unlocked.,0,2025-05-09 09:24:36-04:00,The New Model Y In 60 Seconds | Tesla,2025-03-08 12:16:36-05:00,https://www.youtube.com/watch?v=iPJDW5EaIzE,May-2025,en,0.9299552671145648
8837,"If a Tesla hits the market this year with the baseline priced at $25,000 AND the $7,500 price discount is applicable, i.e. my 'out the door' before 'taxes & tags' cost is $17,500,... wild horses wouldn't be able to stop me from buying that car.",1,2025-05-23 20:10:49-04:00,Tesla Launches NEW Refresh Models | Owners Are FURIOUS!,2025-05-23 16:00:23-04:00,https://www.youtube.com/watch?v=eAT6MggAtEU,May-2025,en,0.20321755856275558
8706,Amazing how my NiroEV still scores higher than a mode 3 even after 2 years.,1,2025-05-23 09:11:27-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,0.91800004709512
8757,Bemerkenswert wie gut Tesla seit Jahren abschneidet. Meistens besser als die meisten deutschen Autos. In der Presse sind die deutschen Fahrzeuge immer noch die besten. Fragt sich nur wo.,10,2025-05-21 19:59:31-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,de,0.8267250843346119
8238,"I can't wait to see what coach builders do with these cabs. Would love to see a Telsa Semi RV, or covered race car hauler.",0,2025-05-02 13:14:51-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,0.9497761328238994
8213,"It's not ready. We don't have the infrastructure or grid to support electric semis. Hybrid would make sense, but this is stupid. I love Tesla, but this is just stupid.",0,2025-05-03 20:35:04-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.9023380102589726
8744,"Good to know I'm driving around in such  safe car.

Great as Euro NCAP is, it does not include a rollover test from what I've seen. Happy to be corrected if I'm mistaken.

I've seen US tests showing how Teslas' low centre of gravity makes them almost impossible to rollover in a crash. 

This is in sharp contrast to the ubiquitous trucks and SUVs so beloved by many American motorists, which readily flip over with just an overly sharp steering input at highway speeds.

Maybe the test should be improved to measure likelihood of/resistance to rolling over. Tesla, and possibly other EVs, would likely shine even more in such tests.",64,2025-05-22 04:14:29-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,0.48865727335214615
8325,"Which is more comfortable Mark , Skoda  Enyaq or new model Y ? Suspension comparing I’m interested in",0,2025-05-18 18:30:30-04:00,"Tesla Model Y new model review | Best selling car, bettered?",2025-04-03 11:48:39-04:00,https://www.youtube.com/watch?v=ywc4wub3xEU,May-2025,en,0.1428072489798069
8703,Per usual. Except nothing less.,0,2025-05-23 14:04:58-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,-0.48126864060759544
8258,"Tesla should have focused more on this sort of product, and a smaller passenger car, instead of developing the Cybertruck which is an extremely niche vehicle.",0,2025-05-01 19:37:55-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,-0.4168594814836979
8070,"why almost everybody wear cap, it's indoor",0,2025-05-22 02:02:18-04:00,Tesla All-Hands | Q1 2025,2025-03-20 23:49:33-04:00,https://www.youtube.com/watch?v=QGJysv_Qzkw,May-2025,en,-0.3316686227917671
6665,"Please don’t even think about it. Tesla was first, was best and that is history. Now they look  chinese but are not good as Chinese. And Elon Musk has completed the failor with a destruction of the brand. I have sold my Tesla and bought a really nice electric car - KIA EV9🎉",1,2025-05-03 09:42:02-04:00,New Tesla Model Y: What have they done?,2025-01-24 01:04:00-05:00,https://www.youtube.com/watch?v=pgvEnDkNUfg,May-2025,en,-0.48110291361808777
6657,"Ok, there were just some reasonable updates, which would be fine, but don't justify the new price tag. 

Tesla is so cooked. They have nothing anymore.

Also I appreciate the comments about the Swasticars. I just wanted to point out, that even political ignorants or nazis would have a hard time to justify Tesla anymore, when its eaten alive by the competition, that did not stagnate.",0,2025-05-12 11:13:15-04:00,New Tesla Model Y: What have they done?,2025-01-24 01:04:00-05:00,https://www.youtube.com/watch?v=pgvEnDkNUfg,May-2025,en,-0.7635949831455946
8480,Hilarious watching the tesla cult members trying defend another bang average tesla product.,0,2025-05-16 04:17:16-04:00,NEW Tesla Model Y detailed review (inc 0-100 & braking),2025-04-24 05:33:00-04:00,https://www.youtube.com/watch?v=kW0mUrqFknQ,May-2025,en,-0.8411917760968208
8687,"Under new rules where safety rating will include the interface, Tesla will NOT get a high rating. It's central tablet is dangerous to operate and no blinker stalks is just outrageous. Buyers should not accept Tesla crappy cars made on the cheap and stripped to the bone to minimise cost at the expense of peoples safety.
Not to mention Tesla is produced by a disgusting fascist",0,2025-05-24 11:18:26-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,-0.9233264247886837
8050,Elon you should match with the empl- who wants to invest stocks example 3 percent out of their pay than you may h them 3 Percent help them to grow and make more money,0,2025-05-28 18:27:29-04:00,Tesla All-Hands | Q1 2025,2025-03-20 23:49:33-04:00,https://www.youtube.com/watch?v=QGJysv_Qzkw,May-2025,en,0.43595273420214653
8779,"Interesting it got ""only"" 87% Safety Assist while Model Y 2022 got 98%.
Are touch screen features being accounted now, hence the lower rating? Or are safety assist systems testing being more rigorous than in 2022 🤔",44,2025-05-21 09:20:15-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,-0.2579340301454067
8753,Could add a section to test FSD safety like the Safety Assist section.,1,2025-05-21 23:10:10-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,0.05328337103128433
7276,"This is a really effective ad from Tesla. Other automakers should take note. It’s got that clean, Apple-style vibe—like a Jony Ive promo—but with a fresh Tesla twist.",0,2025-05-25 04:40:04-04:00,Designing The New Model Y | Tesla,2025-02-08 16:51:17-05:00,https://www.youtube.com/watch?v=_OiEwIUQzDk,May-2025,en,0.9167018830776215
4437,oh wow.. What a suprise. Elon scammed customers again with more lies about his products.,0,2025-05-23 11:27:08-04:00,New Tesla Model 3 Performance v Old: DRAG RACE,2024-08-20 06:04:00-04:00,https://www.youtube.com/watch?v=gTbGSmBC6DE,May-2025,en,-0.7304700613021851
8209,Absolutely incredible!!,0,2025-05-04 04:43:04-04:00,Semi Factory Progress Update | Tesla,2025-04-28 13:34:15-04:00,https://www.youtube.com/watch?v=U7Em2I7-DJ0,May-2025,en,0.9378034211695194
8707,"And not one caught fire...haters won't like that. 
Proud driver of an Y Lr for more than 45tkm.",25,2025-05-23 08:36:00-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,en,0.25010520219802856
195,Is this a good car for taxi?,0,2025-05-06 08:16:13-04:00,New Tesla Model 3 2024 review.,2023-09-02 05:33:43-04:00,https://www.youtube.com/watch?v=F8KUdvmW2EQ,May-2025,en,0.11735860630869865
8116,"8. Superb production quality, this video is a real gem!",1,2025-05-15 21:07:50-04:00,Tesla All-Hands | Q1 2025,2025-03-20 23:49:33-04:00,https://www.youtube.com/watch?v=QGJysv_Qzkw,May-2025,en,0.975184547714889
8746,Mais pourquoi on n'a pas ce bleu magnifique à la place du bleu outremer ??,0,2025-05-22 02:44:15-04:00,Euro NCAP Crash & Safety Tests of Tesla Model 3 2025,2025-05-21 04:44:12-04:00,https://www.youtube.com/watch?v=og-jlzUoF1o,May-2025,fr,-0.5573359131813049
